,id,original_language_cat,popularity_cat,runtime_cat,status,vote_average,genres,original_language,original_title,popularity,runtime,spoken_languages,title,vote_count,cluster
190,17578,en,High,Medium,Released,6.7,Adventure Animation Mystery,en,The Adventures of Tintin,89.938296,107.0,en,The Adventures of Tintin,2061,0
191,673,en,High,Long,Released,7.7,Adventure Fantasy Family,en,Harry Potter and the Prisoner of Azkaban,79.679601,141.0,en,Harry Potter and the Prisoner of Azkaban,5877,0
192,6972,en,High,Long,Released,6.3,Drama,en,Australia,28.840997,165.0,"en,ja",Australia,694,0
193,82700,en,High,Medium,Released,5.0,Science Fiction Action Adventure,en,After Earth,42.840582,100.0,en,After Earth,2532,3
194,10567,en,Medium,Short,Released,6.2,Animation Family,en,Dinosaur,26.548594,82.0,en,Dinosaur,542,0
195,181533,en,High,Medium,Released,6.1,Adventure Comedy Fantasy Family,en,Night at the Museum: Secret of the Tomb,115.597753,97.0,en,Night at the Museum: Secret of the Tomb,1851,2
196,38055,en,High,Medium,Released,6.7,Animation Action Comedy Family Science Fiction,en,Megamind,68.757242,95.0,en,Megamind,1918,3
197,671,en,High,Long,Released,7.5,Adventure Fantasy Family,en,Harry Potter and the Philosopher's Stone,109.984351,152.0,en,Harry Potter and the Philosopher's Stone,7006,0
198,49524,en,High,Medium,Released,5.4,Fantasy Action Comedy Crime,en,R.I.P.D.,39.448066,96.0,en,R.I.P.D.,1260,3
199,22,en,High,Long,Released,7.5,Adventure Fantasy Action,en,Pirates of the Caribbean: The Curse of the Black Pearl,271.972889,143.0,en,Pirates of the Caribbean: The Curse of the Black Pearl,6985,0
200,131631,en,High,Long,Released,6.6,Science Fiction Adventure Thriller,en,The Hunger Games: Mockingjay - Part 1,206.227151,123.0,en,The Hunger Games: Mockingjay - Part 1,5584,2
201,591,en,High,Long,Released,6.5,Thriller Mystery,en,The Da Vinci Code,45.313197,149.0,"en,fr,la,es",The Da Vinci Code,2704,0
202,172385,en,High,Medium,Released,6.3,Animation Adventure Comedy Family,en,Rio 2,42.40024,102.0,"en,pt",Rio 2,978,2
203,36658,en,Very Low,Long,Released,6.8,Adventure Action Science Fiction Thriller,en,X2,2.871739,133.0,"en,de,it",X2,3506,3
204,51497,en,Low,Long,Released,7.1,Action Thriller Crime,en,Fast Five,7.255717999999999,130.0,"en,es,pt,it",Fast Five,2438,3
205,58574,en,High,Long,Released,7.0,Adventure Action Crime Mystery,en,Sherlock Holmes: A Game of Shadows,81.49962099999998,129.0,en,Sherlock Holmes: A Game of Shadows,3886,3
206,18823,en,High,Medium,Released,5.6,Adventure Fantasy Action,en,Clash of the Titans,47.686442,106.0,en,Clash of the Titans,2233,0
207,861,en,High,Medium,Released,7.1,Action Adventure Science Fiction,en,Total Recall,43.129703000000006,113.0,en,Total Recall,1710,0
208,1911,en,Medium,Medium,Released,6.4,Adventure Fantasy Action,en,The 13th Warrior,27.220157,102.0,"en,no",The 13th Warrior,510,0
209,49040,en,High,Medium,Released,6.0,Action Thriller,en,The Bourne Legacy,90.33681,120.0,"en,ru",The Bourne Legacy,2651,3
210,415,en,High,Long,Released,4.2,Action Crime Fantasy,en,Batman & Robin,50.073575,125.0,en,Batman & Robin,1418,0
211,8871,en,High,Medium,Released,6.2,Family Comedy Fantasy,en,How the Grinch Stole Christmas,45.419668,104.0,en,How the Grinch Stole Christmas,1386,0
212,435,en,High,Long,Released,6.2,Action Adventure Science Fiction Thriller,en,The Day After Tomorrow,41.380094,124.0,"en,ja,fr,ar,es",The Day After Tomorrow,2392,0
213,955,en,High,Long,Released,5.9,Adventure Action Thriller,en,Mission: Impossible II,54.931334,123.0,en,Mission: Impossible II,1928,0
214,2133,en,Medium,Long,Released,6.2,Drama,en,The Perfect Storm,25.752118,130.0,en,The Perfect Storm,597,0
215,1979,en,High,Medium,Released,5.4,Adventure Fantasy Action Thriller,en,4: Rise of the Silver Surfer,60.810723,92.0,"en,ja,ar,zh",Fantastic 4: Rise of the Silver Surfer,2589,0
216,87827,en,High,Long,Released,7.2,Adventure Drama Action,en,Life of Pi,51.328145,127.0,"zh,en,fr,hi,ja,ta",Life of Pi,5797,3
217,1250,en,High,Medium,Released,5.2,Thriller Action Fantasy Horror,en,Ghost Rider,46.834704,114.0,en,Ghost Rider,1712,0
218,324668,en,High,Long,Released,5.9,Action Thriller,en,Jason Bourne,62.641286,123.0,en,Jason Bourne,2341,1
219,9471,en,High,Medium,Released,5.2,Action Adventure Comedy,en,Charlie's Angels: Full Throttle,33.616115,106.0,"en,zh,es",Charlie's Angels: Full Throttle,914,0
220,70981,en,High,Long,Released,6.3,Science Fiction Adventure Mystery,en,Prometheus,68.889395,124.0,"gd,en",Prometheus,5080,3
221,10996,en,Medium,Short,Released,5.4,Family Adventure Animation Comedy,en,Stuart Little 2,27.99028400000001,78.0,en,Stuart Little 2,613,0
222,68724,en,High,Medium,Released,6.4,Science Fiction Action Drama Thriller,en,Elysium,67.33766999999999,109.0,en,Elysium,3439,3
223,2789,en,Medium,Medium,Released,6.3,Action Science Fiction,en,The Chronicles of Riddick,27.835436,119.0,en,The Chronicles of Riddick,1570,0
224,97020,en,High,Medium,Released,5.7,Action Science Fiction,en,RoboCop,66.757869,102.0,en,RoboCop,2342,3
225,7459,en,Medium,Long,Released,5.7,Action Family Science Fiction,en,Speed Racer,17.060695000000006,135.0,en,Speed Racer,354,0
226,42888,en,Low,Long,Released,4.9,Comedy Drama Romance,en,How Do You Know,11.137655,121.0,en,How Do You Know,223,3
227,37834,en,High,Medium,Released,5.9,Action Comedy,en,Knight and Day,44.906918,109.0,"en,de,es",Knight and Day,1547,3
228,75612,en,High,Long,Released,6.4,Action Science Fiction Adventure Mystery,en,Oblivion,67.698004,124.0,en,Oblivion,4800,3
229,1895,en,High,Long,Released,7.1,Science Fiction Adventure Action,en,Star Wars: Episode III - Revenge of the Sith,44.108427,140.0,en,Star Wars: Episode III - Revenge of the Sith,4116,0
230,1894,en,High,Long,Released,6.4,Adventure Action Science Fiction,en,Star Wars: Episode II - Attack of the Clones,43.987061,142.0,en,Star Wars: Episode II - Attack of the Clones,3992,0
231,585,en,High,Medium,Released,7.5,Animation Comedy Family,en,"Monsters, Inc.",106.815545,92.0,en,"Monsters, Inc.",5996,0
232,76170,en,Medium,Long,Released,6.3,Action Science Fiction Adventure Fantasy,en,The Wolverine,15.953444,126.0,en,The Wolverine,4053,3
233,1893,en,High,Long,Released,6.3,Adventure Action Science Fiction,en,Star Wars: Episode I - The Phantom Menace,54.035265,136.0,en,Star Wars: Episode I - The Phantom Menace,4432,0
234,49519,en,High,Medium,Released,6.8,Adventure Animation Comedy Family Fantasy,en,The Croods,64.18332099999999,98.0,en,The Croods,2399,3
235,2395,Others,Medium,Medium,Released,5.0,Fantasy Adventure Comedy Family,fr,Astérix aux Jeux Olympiques,20.344364,116.0,"fr,pt",Asterix at the Olympic Games,471,0
236,12100,en,Medium,Long,Released,5.8,Drama Action History War,en,Windtalkers,18.714197,134.0,"en,ja,nv",Windtalkers,341,0
237,290595,en,High,Medium,Released,6.0,Action Adventure Drama,en,The Huntsman: Winter's War,60.467984,114.0,en,The Huntsman: Winter's War,1523,1
238,98566,en,High,Medium,Released,5.8,Science Fiction Action Adventure Fantasy Comedy,en,Teenage Mutant Ninja Turtles,143.350376,101.0,en,Teenage Mutant Ninja Turtles,2636,2
239,49047,en,High,Medium,Released,7.3,Science Fiction Thriller Drama,en,Gravity,110.153618,91.0,en,Gravity,5751,3
240,9619,en,Medium,Medium,Released,5.7,Action Adventure Thriller,en,Dante's Peak,16.90444,108.0,en,Dante's Peak,428,0
241,308531,en,High,Medium,Released,5.8,Fantasy Action Adventure Comedy,en,Teenage Mutant Ninja Turtles: Out of the Shadows,39.873791,112.0,en,Teenage Mutant Ninja Turtles: Out of the Shadows,963,1
242,166424,en,High,Medium,Released,4.4,Action Adventure Science Fiction,en,Fantastic Four,38.126095,100.0,en,Fantastic Four,2278,2
243,1593,en,High,Medium,Released,6.3,Action Adventure Comedy Family Fantasy,en,Night at the Museum,48.780039,108.0,"en,it,he",Night at the Museum,2862,0
244,254128,en,High,Medium,Released,6.0,Action Drama Thriller,en,San Andreas,100.412364,114.0,en,San Andreas,2968,4
245,714,en,High,Medium,Released,6.0,Adventure Action Thriller,en,Tomorrow Never Dies,42.887121,119.0,"de,en,da,zh,cn",Tomorrow Never Dies,925,0
246,2024,en,Medium,Long,Released,6.8,Drama History War Action,en,The Patriot,23.657284,165.0,en,The Patriot,1099,0
247,163,en,High,Long,Released,6.4,Thriller Crime,en,Ocean's Twelve,76.840712,125.0,"fr,it,nl,zh,en",Ocean's Twelve,2124,0
248,787,en,High,Medium,Released,6.5,Action Comedy Drama Thriller,en,Mr. & Mrs. Smith,44.635452,120.0,"en,es",Mr. & Mrs. Smith,2965,0
249,262500,en,High,Medium,Released,6.2,Adventure Science Fiction Thriller,en,Insurgent,103.718387,119.0,en,Insurgent,3829,4
250,2567,en,High,Long,Released,7.0,Drama,en,The Aviator,45.616098,170.0,en,The Aviator,1489,0
251,38745,en,Medium,Short,Released,4.9,Comedy,en,Gulliver's Travels,22.845143,85.0,en,Gulliver's Travels,621,3
252,40805,en,High,Medium,Released,5.5,Action Crime Comedy,en,The Green Hornet,31.70360800000001,119.0,"en,zh",The Green Hornet,1251,3
253,53182,en,High,Medium,Released,6.1,Action War,en,300: Rise of an Empire,71.51059599999998,102.0,en,300: Rise of an Empire,2397,3
254,41513,en,High,Medium,Released,5.5,Animation Family Adventure Comedy Fantasy,en,The Smurfs,36.65422,103.0,en,The Smurfs,1179,3
255,13700,en,Medium,Short,Released,5.7,Animation Family,en,Home on the Range,19.625972,76.0,"zh,en",Home on the Range,389,0
256,262504,en,High,Long,Released,5.9,Adventure Science Fiction,en,Allegiant,86.105615,121.0,en,Allegiant,1998,4
257,39254,en,High,Long,Released,6.6,Action Science Fiction Drama,en,Real Steel,37.19504600000001,127.0,en,Real Steel,2692,3
258,77931,en,High,Medium,Released,5.5,Fantasy Family Comedy Animation,en,The Smurfs 2,32.473628000000005,105.0,en,The Smurfs 2,695,3
259,1639,en,Medium,Long,Released,4.1,Action Adventure Thriller,en,Speed 2: Cruise Control,23.336875,121.0,"en,pt",Speed 2: Cruise Control,434,0
260,80274,en,High,Medium,Released,6.6,Science Fiction Action Adventure,en,Ender's Game,45.94834,114.0,en,Ender's Game,2303,3
261,1571,en,High,Long,Released,6.4,Action Thriller,en,Live Free or Die Hard,48.93337,128.0,"en,it,fr",Live Free or Die Hard,2089,0
262,120,en,High,Long,Released,8.0,Adventure Fantasy Action,en,The Lord of the Rings: The Fellowship of the Ring,138.049577,178.0,en,The Lord of the Rings: The Fellowship of the Ring,8705,0
263,10204,en,Medium,Medium,Released,5.7,Action Adventure Comedy,en,Around the World in 80 Days,22.64377600000001,120.0,"de,en,fr,hi,tr,cn",Around the World in 80 Days,672,0
264,8489,en,Medium,Long,Released,6.7,Drama,en,Ali,18.866672,157.0,en,Ali,447,0
265,10588,en,Medium,Short,Released,4.9,Comedy Fantasy Family,en,The Cat in the Hat,18.251129,82.0,en,The Cat in the Hat,366,0
266,2048,en,High,Medium,Released,6.7,Action Science Fiction,en,"I, Robot",95.914473,115.0,en,"I, Robot",3793,0
267,1495,en,High,Long,Released,6.6,Drama Action Adventure History War,en,Kingdom of Heaven,44.490453,144.0,"ar,en,it,la",Kingdom of Heaven,1157,0
268,10137,en,High,Short,Released,5.8,Animation Fantasy Family Comedy,en,Stuart Little,30.475297,84.0,en,Stuart Little,959,0
269,10198,en,High,Medium,Released,6.7,Romance Family Animation Music,en,The Princess and the Frog,62.479574,97.0,"fr,en",The Princess and the Frog,1247,0
270,286217,en,High,Long,Released,7.6,Drama Adventure Science Fiction,en,The Martian,167.93287,141.0,"en,zh",The Martian,7268,1
271,1635,en,High,Long,Released,6.5,Action Thriller Science Fiction Adventure,en,The Island,37.68056,136.0,en,The Island,1770,0
272,24113,en,Very Low,Medium,Released,3.7,Comedy Romance,en,Town & Country,1.004579,104.0,en,Town & Country,16,0
273,9679,en,High,Medium,Released,6.1,Action Crime Thriller,en,Gone in Sixty Seconds,52.995628,118.0,en,Gone in Sixty Seconds,1485,0
274,98,en,High,Long,Released,7.9,Action Drama Adventure,en,Gladiator,95.301296,155.0,en,Gladiator,5439,0
275,180,en,High,Long,Released,7.1,Action Thriller Science Fiction Mystery,en,Minority Report,65.948959,145.0,"en,sv",Minority Report,2608,0
276,672,en,High,Long,Released,7.4,Adventure Fantasy Family,en,Harry Potter and the Chamber of Secrets,132.397737,161.0,en,Harry Potter and the Chamber of Secrets,5815,0
277,36557,en,High,Long,Released,7.3,Adventure Action Thriller,en,Casino Royale,88.935165,144.0,"en,fr",Casino Royale,3855,3
278,869,en,High,Medium,Released,5.6,Thriller Science Fiction Action Adventure,en,Planet of the Apes,51.188633,119.0,en,Planet of the Apes,1243,0
279,280,en,High,Long,Released,7.7,Action Thriller Science Fiction,en,Terminator 2: Judgment Day,101.74155,137.0,"en,es",Terminator 2: Judgment Day,4185,0
280,11322,en,High,Long,Released,6.5,History Crime Drama,en,Public Enemies,33.691694,140.0,en,Public Enemies,1344,0
281,4982,en,High,Long,Released,7.4,Drama Crime,en,American Gangster,42.361215,157.0,en,American Gangster,1502,0
282,36955,en,High,Long,Released,6.8,Action Thriller,en,True Lies,38.729418,141.0,"en,fr,ar,de",True Lies,1116,3
283,18487,en,High,Medium,Released,6.2,Thriller Drama Crime,en,The Taking of Pelham 1 2 3,40.597856,106.0,en,The Taking of Pelham 1 2 3,954,0
284,39451,en,High,Medium,Released,5.4,Comedy Romance,en,Little Fockers,32.389353,98.0,en,Little Fockers,1060,3
285,27581,en,Medium,Medium,Released,6.1,Action Comedy Crime,en,The Other Guys,24.399642,107.0,en,The Other Guys,1383,0
286,9268,en,Medium,Medium,Released,5.6,Action Drama Mystery Thriller,en,Eraser,24.507987,115.0,en,Eraser,543,0
287,68718,en,High,Long,Released,7.8,Drama Western,en,Django Unchained,82.121691,165.0,"en,fr,de",Django Unchained,10099,3
288,10545,en,High,Medium,Released,6.8,Drama Animation Family,en,The Hunchback of Notre Dame,46.727941,91.0,"la,en",The Hunchback of Notre Dame,1129,0
289,11688,en,High,Short,Released,7.2,Adventure Animation Comedy Family Fantasy,en,The Emperor's New Groove,51.113717,78.0,en,The Emperor's New Groove,1490,0
290,76163,en,High,Medium,Released,6.1,Action Adventure Thriller,en,The Expendables 2,53.73289200000001,103.0,en,The Expendables 2,2896,3
291,2059,en,High,Long,Released,6.4,Adventure Action Thriller Mystery,en,National Treasure,58.849256,131.0,"la,en,es",National Treasure,1926,0
292,2486,en,High,Medium,Released,4.9,Fantasy Action Adventure Family,en,Eragon,30.863434,104.0,en,Eragon,967,0
293,16523,en,High,Medium,Released,6.4,Family Fantasy,en,Where the Wild Things Are,31.58621500000001,101.0,en,Where the Wild Things Are,572,0
294,116711,en,High,Medium,Released,6.4,Animation Adventure Family Fantasy,en,Epic,36.711378,102.0,en,Epic,1121,2
295,37710,en,High,Medium,Released,6.0,Action Thriller Romance,en,The Tourist,41.426678,103.0,"en,fr,it,ru,es",The Tourist,1699,3
296,9946,en,Medium,Long,Released,5.5,Action Fantasy Horror Mystery,en,End of Days,20.652943,121.0,"en,it,la",End of Days,482,0
297,1372,en,High,Long,Released,7.3,Drama Thriller Action,en,Blood Diamond,52.792678,143.0,"af,en",Blood Diamond,2281,0
298,106646,en,High,Long,Released,7.9,Crime Drama Comedy,en,The Wolf of Wall Street,95.007934,180.0,"fr,en",The Wolf of Wall Street,6571,2
299,414,en,High,Long,Released,5.2,Action Crime Fantasy,en,Batman Forever,48.205606,121.0,en,Batman Forever,1498,0
300,563,en,High,Long,Released,6.7,Adventure Action Thriller Science Fiction,en,Starship Troopers,58.782359,129.0,en,Starship Troopers,1560,0
301,83542,en,High,Long,Released,6.6,Drama Science Fiction,en,Cloud Atlas,73.872343,172.0,en,Cloud Atlas,2977,3
302,41216,en,High,Medium,Released,6.5,Animation Adventure Family Fantasy,en,Legend of the Guardians: The Owls of Ga'Hoole,37.321848,97.0,en,Legend of the Guardians: The Owls of Ga'Hoole,703,3
303,314,en,High,Medium,Released,4.2,Action Crime,en,Catwoman,32.271938,104.0,"es,en",Catwoman,808,0
304,184315,en,High,Medium,Released,5.6,Action Adventure,en,Hercules,76.842247,99.0,en,Hercules,1680,2
305,9016,en,High,Medium,Released,7.2,Adventure Animation Family Fantasy Science Fiction,en,Treasure Planet,38.924136,95.0,en,Treasure Planet,948,0
306,18162,en,Medium,Medium,Released,5.3,Adventure Comedy Science Fiction,en,Land of the Lost,19.38841,102.0,en,Land of the Lost,381,0
307,138103,en,High,Long,Released,6.1,Action Adventure Thriller,en,The Expendables 3,61.025639,127.0,en,The Expendables 3,1795,2
308,257088,en,High,Medium,Released,5.5,Action Crime Thriller,en,Point Break,33.507289,114.0,en,Point Break,783,4
309,10214,en,Medium,Medium,Released,3.6,Fantasy Comedy Family Adventure,en,Son of the Mask,17.815595000000005,94.0,en,Son of the Mask,338,0
310,205775,en,High,Long,Released,6.5,Thriller Drama Adventure Action History,en,In the Heart of the Sea,50.767332,122.0,en,In the Heart of the Sea,1276,4
311,11692,en,Low,Medium,Released,4.4,Action Comedy Science Fiction,en,The Adventures of Pluto Nash,12.092241,95.0,en,The Adventures of Pluto Nash,142,0
312,22972,en,High,Medium,Released,6.4,War Action Adventure Drama Thriller,en,Green Zone,30.254021,115.0,"en,ar",Green Zone,717,0
313,227973,en,High,Short,Released,6.5,Animation,en,The Peanuts Movie,34.308098,88.0,en,The Peanuts Movie,604,4
314,29193,en,Very Low,Medium,Released,7.1,Crime Drama Mystery Thriller,en,The Spanish Prisoner,3.091077,110.0,en,The Spanish Prisoner,73,0
315,1734,en,High,Long,Released,6.0,Adventure Action Fantasy,en,The Mummy Returns,41.862983,130.0,"en,ar",The Mummy Returns,2206,0
316,3131,en,High,Long,Released,7.1,Drama History Crime,en,Gangs of New York,46.160048,167.0,"en,ga,la,zh",Gangs of New York,1910,0
317,76758,Others,Low,Long,Released,7.1,Drama History War,zh,金陵十三釵,12.516546,145.0,"zh,ja,en",The Flowers of War,187,3
318,9408,en,Medium,Short,Released,5.9,Animation Comedy Family,en,Surf's Up,23.230851,85.0,en,Surf's Up,601,0
319,9890,en,Medium,Medium,Released,5.4,Action Comedy Science Fiction,en,The Stepford Wives,19.224754,93.0,en,The Stepford Wives,334,0
320,855,en,High,Long,Released,7.2,Action History War,en,Black Hawk Down,44.455166,144.0,"en,so",Black Hawk Down,1811,0
321,77953,en,Medium,Short,Released,5.6,Comedy,en,The Campaign,16.460356,85.0,en,The Campaign,578,3
322,18,en,High,Long,Released,7.3,Adventure Fantasy Action Thriller Science Fiction,en,The Fifth Element,109.528572,126.0,"en,sv,de",The Fifth Element,3885,0
323,37786,en,Medium,Long,Released,5.4,Comedy Drama Romance,en,Sex and the City 2,18.325897,146.0,"en,ar",Sex and the City 2,426,3
324,10501,en,High,Short,Released,7.0,Adventure Animation Comedy Family,en,The Road to El Dorado,37.054554,89.0,en,The Road to El Dorado,858,0
325,57800,en,High,Short,Released,6.2,Animation Comedy Adventure Family,en,Ice Age: Continental Drift,65.22986800000001,88.0,en,Ice Age: Continental Drift,2672,3
326,150689,en,High,Medium,Released,6.7,Romance Fantasy Family Drama,en,Cinderella,101.187052,105.0,en,Cinderella,2374,2
327,7980,en,High,Long,Released,6.6,Fantasy Drama,en,The Lovely Bones,29.257137,136.0,en,The Lovely Bones,1065,0
328,12,en,High,Medium,Released,7.6,Animation Family,en,Finding Nemo,85.688789,100.0,en,Finding Nemo,6122,0
329,122,en,High,Long,Released,8.1,Adventure Fantasy Action,en,The Lord of the Rings: The Return of the King,123.630332,201.0,en,The Lord of the Rings: The Return of the King,8064,0
330,121,en,High,Long,Released,8.0,Adventure Fantasy Action,en,The Lord of the Rings: The Two Towers,106.914973,179.0,en,The Lord of the Rings: The Two Towers,7487,0
